SMILES,NAME
COC(=O)COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL266611
COc1ccc(-c2csc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)n2)cc1,CHEMBL13849
COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4ccccc4)c3c2=O)CC1,CHEMBL268758
CCCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL276663
O=C(Oc1ccccc1)C1CC2(CO)C(=O)N(CCCCc3ccccc3)CC(=O)N2C1c1ccco1,CHEMBL14000
CCCSC1=NS(=O)(=O)c2ccc(C(=O)O)cc2N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL268004
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]21,CHEMBL429051
CCN(C)C(=S)SNc1ccc(S(N)(=O)=O)cc1,CHEMBL13851
O[C@@H]1CN(Cc2ccccc2)C[C@@H](O)[C@@H](O)[C@@H]1O,CHEMBL418537
CCCCC1=NS(=O)(=O)c2ccccc2N1Cc1ccc(-c2ccccc2C(=O)O)cc1,CHEMBL13986
CN1CC(C2=NCCN2)Oc2ccc(Cl)cc21,CHEMBL13810
COc1cccc2c1C1CCN(CCCN3C(=O)c4ccccc4S3(=O)=O)CC1C2,CHEMBL275773
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CC[C@]2(O)C(=O)CO,CHEMBL536
COc1ccc2cc(C3=NCCN3)ccc2c1,CHEMBL13824
c1ccc2cc(C3=NCCN3)ccc2c1,CHEMBL266155
COc1cccc2c1C1CCN(CCCCN3C(=O)c4ccccc4S3(=O)=O)CC1C2,CHEMBL14010
O[C@@H]1CNC[C@@H](O)[C@@H](O)[C@@H]1O,CHEMBL13924
COc1cc(Cc2cnc(N)nc2N)cc(OCCC(=O)O)c1OC,CHEMBL13820
NS(=O)(=O)c1cc(S(N)(=O)=O)c(NSC(=S)N2CCOCC2)c(Cl)c1Cl,CHEMBL275091
NS(=O)(=O)c1ccc(NSC(=S)N2CCOCC2)c(I)c1,CHEMBL407995
c1ccc(Oc2ccc(C3=NCCN3)cc2)cc1,CHEMBL13689
FC(F)(F)Oc1ccc(C2=NCCN2)cc1,CHEMBL275502
CN1C[C@H](C(=O)Nc2ccc(Cl)nn2)C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]21,CHEMBL13770
CC(C)(C)c1cc(C(=O)CS(C)(=O)=O)cc2c1OCC2(C)C,CHEMBL14052
NS(=O)(=O)c1ccc(CCNSC(=S)N2CCOCC2)cc1,CHEMBL13975
O=C(O)CN1C(=O)c2cccc3cc(N=C=S)cc(c23)C1=O,CHEMBL276870
O=C(O)CN1C(=O)c2cccc3cc(C(=O)CI)cc(c23)C1=O,CHEMBL13803
COCCOCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL13815
CC(C)(C)c1cc(C(=O)C2CC2)cc2c1OCC2(C)C,CHEMBL13832
CC(C)(C)c1ccc(C2=NCCN2)cc1,CHEMBL276868
CC(C)C[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,CHEMBL13767
C[C@@H](N)C(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL268516
CC(C)(C)c1cc(C(=O)CCCC2CC2)cc2c1OCC2(C)C,CHEMBL13623
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)NCC1CC1,CHEMBL13688
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)NCC1CCC1,CHEMBL274575
C=CCN1CC(=O)N2C(c3ccco3)C(C(=O)OCc3ccccc3)CC2(COCc2ccccc2)C1=O,CHEMBL275734
CC(C)(C)OC(=O)C1CC2(COCc3ccccc3)C(=O)N(CCCCc3ccccc3)CC(=O)N2C1c1ccco1,CHEMBL268994
CC(C)(C)c1cccc2c1OCC2(C)C,CHEMBL13757
C(=C/c1ccccc1)\C1=NCCN1,CHEMBL275970
CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL13661
CC(=O)OCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL13812
CN1C[C@H](CN2CC(=O)NC2=O)C[C@@H]2c3ccc(C(C)(C)C)c4[nH]cc(c34)C[C@H]21,CHEMBL13464
CN(CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)CC1CC1,CHEMBL14266
CC(C)C(NC(=O)Cn1cccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,CHEMBL13684
CCC(C)c1ccccc1OCC1=NCCN1,CHEMBL13639
C[C@@H](O)CNC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL13600
CC(C)(NCCCO)C(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL274341
C[C@H](O)CNC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL274665
CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(C(C)(C)Cc3ccccc3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,CHEMBL276307
CN1C[C@H](C(=O)Nc2nccs2)C[C@@H]2c3ccc(C(C)(C)C)c4[nH]cc(c34)C[C@H]21,CHEMBL276271
Cc1ccccc1OC(C)C1=NCCN1,CHEMBL14168
CC(Oc1ccccc1C(C)C)C1=NCCN1,CHEMBL266613
CC(C)(C)c1cc(C(=O)C2CCCC2)cc2c1OCC2(C)C,CHEMBL14169
Cc1ccc(F)c(C2=NCCN2)c1,CHEMBL268734
Fc1ccc(C2=NCCN2)cc1Cl,CHEMBL13879
CN1C[C@H](CN2CC(=O)NC2=O)C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]21,CHEMBL275539
CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)o1,CHEMBL274457
COc1ccc(C=O)cc1O,CHEMBL275563
COc1cccc(C=O)c1O,CHEMBL13859
CC(C)CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL276436
C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL13878
Cc1ccc(C2=NCCCCN2)cc1,CHEMBL269198
CCCN1CC(C2=NCCN2)Oc2ccccc21,CHEMBL13940
CC(C)(C)c1cc(C(=O)c2ccc(F)cc2)cc2c1OCC2(C)C,CHEMBL13941
Cc1ccc(C2=NCCCN2)cc1,CHEMBL14074
Cc1ccc(-c2ncc[nH]2)cc1,CHEMBL275403
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)NCc1ccccc1,CHEMBL14211
COc1ccc(Cn2c(=O)[nH]c3c(=O)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c(-c4ccccc4)cc3c2=O)cc1,CHEMBL14121
C1=C(C2=NCCN2)CCc2ccccc21,CHEMBL266386
C#CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL13920
c1ccc(NCC2=NCCN2)cc1,CHEMBL13881
CCOC(=O)C1CC2(COCc3ccccc3)C(=O)N(CCC3=CCCCC3)CC(=O)N2C1c1ccco1,CHEMBL14225
Nc1c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c1Cl,CHEMBL269628
CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,CHEMBL274893
COCCN(CCOC)c1nn2c(-c3ccc(F)cc3)nnc2c2ccccc12,CHEMBL14006
c1ccc(SCC2=NCCN2)cc1,CHEMBL13844
c1cc(C2=NCCN2)ccn1,CHEMBL14448
N=C(N)C1OCc2ccccc2O1,CHEMBL13845
c1ccc2cc(OCC3=NCCN3)ccc2c1,CHEMBL13892
COc1ccc2ccccc2c1C1=NCCN1,CHEMBL441589
c1cc2c3c(c1)OC(C1=NCCN1)CN3CC2,CHEMBL13955
CSc1ccccc1C1=NCCN1,CHEMBL14358
Cc1ccccc1C1=NCCN1,CHEMBL278221
c1ccc2c(c1)ccc1oc(C3=NCCN3)cc12,CHEMBL266861
CC(C)(C)c1cc(C(=O)CCC2CC2)cc2c1OCC2(C)C,CHEMBL14181
CC(=O)Nc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1,CHEMBL14234
CN1CC(C2=NCCN2)Oc2ccc(F)cc21,CHEMBL14242
Cc1ccc2c(c1)OC(C1=NCCN1)CN2C,CHEMBL276035
c1cncc(C2=NCCN2)c1,CHEMBL14049
Fc1cc(F)cc(C2=NCCN2)c1,CHEMBL277570
COc1cc(Cc2cnc(N)nc2N)cc(OCC(=O)O)c1OC,CHEMBL14201
C/C(=C\c1ccccc1)C1=NCCN1,CHEMBL14174
CC(C)(C)c1cc(C(=O)CC2CC2)cc2c1OCC2(C)C,CHEMBL273681
CN1C(=O)C(C)(C2=NCCN2)Oc2ccccc21,CHEMBL14056
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL13816
c1ccc(-c2ncc[nH]2)cc1,CHEMBL14189
CC(C)(CN)C(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL416712
C1=C(C2=NCCN2)COc2ccccc21,CHEMBL14203
CC1CN=C(c2ccccc2)N1,CHEMBL275777
c1coc(C2=NCCN2)c1,CHEMBL14410
Cc1ccsc1C1=NCCN1,CHEMBL14422
COCCN(CCOC)c1nn2c(-c3ccccc3)nnc2c2ccccc12,CHEMBL13794
c1csc(C2=NCCN2)c1,CHEMBL279394
CSc1ccc(C2=NCCN2)cc1,CHEMBL276276
CCc1cccc(C2=NCCN2)c1,CHEMBL14267
c1ccc(CCC2=NCCN2)cc1,CHEMBL14210
CC(C)(C)OCC12CC(C(=O)Oc3ccccc3)C(c3ccco3)N1C(=O)CN(CCCCc1ccccc1)C2=O,CHEMBL275272
CC(C)(CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O)NCCN,CHEMBL276333
Cc1cccc2c1OC(C1=NCCN1)CN2C,CHEMBL13958
Cc1ccc2c3c1CCCN3CC(C1=NCCN1)O2,CHEMBL13793
c1ccc2c(c1)NCC(C1=NCCN1)O2,CHEMBL13918
c1cnc(C2=NCCN2)cn1,CHEMBL14641
Cc1c(C#N)cccc1C1=NCCN1,CHEMBL14528
CC(C)(C)c1cc(C2=NCCN2)cc(C(C)(C)C)c1O,CHEMBL280467
c1ccc2c(c1)OCC(c1ncc[nH]1)O2,CHEMBL14162
Nc1nn2c(-c3ccccc3)nnc2c2ccccc12,CHEMBL14175
Nc1nc(Nc2cccc(Cl)c2)n[nH]1,CHEMBL14435
N#Cc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1,CHEMBL14018
c1ccc2c(OCC3=NCCN3)cccc2c1,CHEMBL279200
CCCC(=O)O,CHEMBL14227
c1ccc2c3c(ccc2c1)OC(C1=NCCN1)C3,CHEMBL266835
CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(C)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,CHEMBL14115
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CHEMBL14116
COCCOC(=O)C1CC2(COCc3ccccc3)C(=O)N(CCCCc3ccccc3)CC(=O)N2C1c1ccco1,CHEMBL269200
CC(C)(CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O)NCCO,CHEMBL274237
OCCCCCCCCCCCSC(Cc1ccc(O)cc1)c1ccc(O)cc1,CHEMBL417987
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccncc2)c1=O)C(=O)C(F)(F)F,CHEMBL278222
CCC(=O)O,CHEMBL14021
c1ccc(C(CC2=NCCN2)c2ccccc2)cc1,CHEMBL416893
N[C@H](Cc1ccccc1)C(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL273682
CN1C[C@H](C(=O)Nc2nccs2)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL269160
Nc1nc2ccc(Cl)cc2[nH]1,CHEMBL269158
CCCCN(C)C(=O)CCSC(Cc1ccc(OCc2ccccc2)cc1)c1ccc(OC)cc1,CHEMBL428477
CCCCN(C)C(=O)CCCCCCCSC(Cc1ccc(OC)cc1)c1ccc(OC)cc1,CHEMBL268033
NCC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL274786
c1ccc(C2=NCCN2)nc1,CHEMBL13862
CN1C[C@H](C(=O)Nc2nccs2)C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]21,CHEMBL418717
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)O,CHEMBL274367
CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1cccc(Cl)c1,CHEMBL13990
COC(=O)CCCCCCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL13908
CC(Oc1ccccc1)C1=NCCN1,CHEMBL273485
CC(=O)NC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL273378
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3ccc(C(C)(C)C)c4[nH]cc(c34)C[C@H]21,CHEMBL275873
c1ccc2c(c1)OC(C1=NCCN1)CS2,CHEMBL14015
O=c1c(C2=NCCN2)coc2ccccc12,CHEMBL14016
c1ccc(-c2ccccc2OCC2=NCCN2)cc1,CHEMBL13789
N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL13933
CC(C)(CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O)NC(=O)OC(C)(C)C,CHEMBL274865
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)C(=O)OCc1ccccc1,CHEMBL13834
N=C(N)Nc1cc(Cl)c(Cl)c(Cl)c1,CHEMBL13535
CC(C)(C)c1cc(C(=O)/C=C/CC2CC2)cc2c1OCC2(C)C,CHEMBL13988
CN1CC(C)(C2=NCCN2)Oc2ccccc21,CHEMBL13938
Cc1ccc(C2=NCCN2)cc1F,CHEMBL267801
CN1C[C@H](CNC(=O)c2ccccc2)C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]21,CHEMBL273526
CN1C[C@H](CNC(=O)c2ccccc2)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL14048
CC(C)C[C@@H](NC(=O)[C@](C)(Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,CHEMBL14570
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F,CHEMBL275043
CN1C[C@H](C(=O)Nc2ccc(Cl)nn2)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL13979
CC(=O)NC(=S)NC[C@@H]1C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL14238
CC(=O)NC(=S)NC[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL14239
Cc1ccc(F)cc1C1=NCCN1,CHEMBL268035
NCCC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL273215
N#CCCOC(=O)C1CC2(COCc3ccccc3)C(=O)N(CCCCc3ccccc3)CC(=O)N2C1c1ccco1,CHEMBL14102
CC(C)(C)c1cc(C(=O)C2CCCCC2)cc2c1OCC2(C)C,CHEMBL14137
CC[C@@H](N)C(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL266836
Fc1ccc(C2=NCCN2)c(Cl)c1,CHEMBL275613
CC(C)C(NC(=O)Cn1cccc(N)c1=O)C(=O)C(F)(F)F,CHEMBL14223
c1ccc2c(c1)cc(C1=NCCN1)c1ccccc12,CHEMBL269631
c1cc2c(cc1C1=NCCN1)OCO2,CHEMBL268945
COC(=O)C1CC2(COCc3ccccc3)C(=O)N(CCCCc3ccccc3)CC(=O)N2C1c1ccco1,CHEMBL14207
CC(C)Oc1ccccc1OC(C)C1=NCCN1,CHEMBL14208
CC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL14088
CN1C[C@H](C(=O)Nc2ccc(Cl)nn2)C[C@@H]2c3ccc(C(C)(C)C)c4[nH]cc(c34)C[C@H]21,CHEMBL14089
C[C@@H]1C[C@@H]2c3cc(C(C)(C)C)cc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL14138
CC(C)(C)c1ccccc1OCC1=NCCN1,CHEMBL14135
CC(C)Oc1ccccc1OCC1=NCCN1,CHEMBL14226
Cc1ccccc1OCC1=NCCN1,CHEMBL14097
CC(C)(CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O)NCc1ccccc1,CHEMBL277571
CC(C)(N)CCC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL14247
CC(C)(C)c1cc(C(=O)c2ccccc2Cl)cc2c1OCC2(C)C,CHEMBL275490
CCCNC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,CHEMBL276272
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3ccc(C(C)(C)C)c4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL13805
c1ccc(OCC2=NCCN2)cc1,CHEMBL14640
C[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL13866
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(N)c1=O)C(=O)C(F)(F)F,CHEMBL13923
CN1C[C@H](CNC(=O)c2ccccc2)C[C@@H]2c3ccc(C(C)(C)C)c4[nH]cc(c34)C[C@H]21,CHEMBL267799
CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL13980
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)N)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL218513
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)CN2CCOCC2)c1=O)C(=O)C(F)(F)F,CHEMBL14516
CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL425794
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CC[C@]2(O)C(=O)CO,CHEMBL14058
CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL384867
C[C@@H](NC(=O)[C@@](C)(Cc1cn(C(=O)c2ccccc2COP(=O)([O-])[O-])c2ccccc12)NC(=O)OCc1cc2ccccc2o1)c1ccccc1.[Na+].[Na+],CHEMBL13882
Oc1ccc2ccccc2c1,CHEMBL14126
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL415338
CC(C)(O)CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL14164
CC(C)CO,CHEMBL269630
O=Cc1ccc(O)cc1,CHEMBL14193
Oc1ccc(O)cc1,CHEMBL537
NC(=O)c1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1,CHEMBL274549
N=C(N)Nc1cccc(Cl)c1,CHEMBL13823
COc1ccc(Cn2c(=O)[nH]c3c(=O)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)ccc3c2=O)cc1,CHEMBL416159
CCCCN(C)C(=O)CCCCCCCSC(Cc1ccc(O)cc1)c1ccc(O)cc1,CHEMBL14431
Nc1ccccc1,CHEMBL538
Nc1ncnc(Nc2ccc3ccccc3c2)n1,CHEMBL273932
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2ccoc2-c2nn[nH]n2)cc1,CHEMBL14229
Fc1ccc(-n2ccnc2)cc1,CHEMBL14216
CC(=O)O,CHEMBL539
COC(C)=O,CHEMBL14079
CC(C)C(NC(=O)Cn1ccc2c(=O)n(CC(=O)c3ccccc3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,CHEMBL14222
Nc1ncnc(Nc2cccc(Cl)c2)n1,CHEMBL14243
Nc1nccc(Nc2cccc(Cl)c2)n1,CHEMBL14070
COc1cc(OC)c(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1OC,CHEMBL14191
CCCCN(C)C(=O)CCCCCSC(Cc1ccc(O)cc1)c1ccc(O)cc1,CHEMBL14075
O=C(O)c1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1,CHEMBL273906
c1ccncc1,CHEMBL266158
CCC(N)CC,CHEMBL14178
CCOC(C)=O,CHEMBL14152
CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(=O)n(CCN3CCOCC3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,CHEMBL14293
CC(C)C(NC(=O)Cn1c(-c2ccccc2)cc2c(O)nc(O)nc2c1=O)C(=O)C(F)(F)F,CHEMBL13863
Cc1nnc2ccc(-c3cccc(C(F)(F)F)c3)nn12,CHEMBL13662
CN1CCN(c2nn3c(-c4ccccc4)nnc3c3ccccc23)CC1,CHEMBL13663
COCCN(CCOC)c1nn2c(-c3ccc(OC(C)C)cc3)nnc2c2ccccc12,CHEMBL430276
CCCCN,CHEMBL13968
CSCC[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(N)=O,CHEMBL13894
CCOC(=O)c1cn2c3c(nc(O)c2n1)-c1ccc(F)cc1C3,CHEMBL273545
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC[S+](C)[O-])C(=O)O,CHEMBL274204
O=C(O)C(Cl)Cl,CHEMBL13960
CC(C)C(NC(=O)Cn1ccc2c(=O)n([C@H]3C[C@@H]3c3ccccc3)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,CHEMBL276181
Nc1nc(O)c2ncn(C[S+]([O-])C(CO)CO)c2n1,CHEMBL13563
COc1cc(C=O)ccc1O,CHEMBL13883
COc1ccc2c(c1)CCc1c-2nc2cc3c(cc2c1O)OCO3,CHEMBL14750
COc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1,CHEMBL269449
CC(C)=CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL13899
O=C(O)c1ccccc1,CHEMBL541
Nc1ccc(C(=O)O)cc1,CHEMBL542
CC(=O)Cn1c(=O)[nH]c2c(=O)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)ccc2c1=O,CHEMBL13804
CC(C)C(NC(=O)Cn1ccc2c(=O)n(CC(=O)O)c(=O)[nH]c2c1=O)C(=O)C(F)(F)F,CHEMBL273612
CCn1ccnc1,CHEMBL13911
COc1ccc(C(Cc2ccc(OCc3ccccc3)cc2)SCCCCCCCCCCCO)cc1,CHEMBL274838
c1ccc2c(C3=NCCN3)c3ccccc3cc2c1,CHEMBL280022
C1CCCC(C2=NCCN2)CC1,CHEMBL14235
CC(=O)Nc1ccc(C2=NCCN2)cc1,CHEMBL14140
c1ccc2c(c1)COC(C1=NCCN1)O2,CHEMBL273408
COCCN(CCOC)c1nn2c(-c3ccc(C)cc3)nnc2c2ccccc12,CHEMBL13869
CCCCN(C)C(=O)CCSC(Cc1ccc(O)cc1)c1ccc(O)cc1,CHEMBL13870
COc1ccc(-c2nnc3c4ccccc4c(N(C)CC(C)O)nn23)cc1,CHEMBL14214
COc1cc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc(Br)c1OC,CHEMBL275566
CCOc1cc(OCC)c(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1OCC,CHEMBL264473
CC(C)(C)c1cc(C(=O)CS(=O)(=O)CC2CC2)cc2c1OCC2(C)C,CHEMBL266858
CC(C)(C)c1cc(C(=O)C[S+]([O-])CC2CC2)cc2c1OCC2(C)C,CHEMBL274811
CC(C)(C)c1cc(C(=O)CSCC2CC2)cc2c1OCC2(C)C,CHEMBL417254
COc1ccc(C(Cc2ccc(O)cc2)SCCCCCCCCCCCO)cc1,CHEMBL13750
Clc1ccc(Cl)c(NC2=NCCN2)c1Cl,CHEMBL275119
CCCCCC(=O)O,CHEMBL14184
O=[N+]([O-])c1ccc(Cn2ccnc2)cc1,CHEMBL13784
Oc1ccc(-n2ccnc2)cc1,CHEMBL275339
CC(C)(C)N,CHEMBL13782
CCCN,CHEMBL14409
CCN,CHEMBL14449
CC(C)=O,CHEMBL14253
O=[N+]([O-])c1ccc(O)cc1,CHEMBL14130
Cc1cc([N+](=O)[O-])ccc1Cn1ccnc1,CHEMBL14231
Oc1c2c(nc3cc4c(cc13)OCO4)-c1ccccc1CC2,CHEMBL278474
c1ccc(-c2c[nH]cn2)cc1,CHEMBL14145
c1ccc(Cn2ccnc2)cc1,CHEMBL14192
N=C(N)Nc1ccccc1,CHEMBL14047
N=C(N)NC(=N)Nc1cc(Cl)c(Cl)c(Cl)c1,CHEMBL275293
CC(C)(Cl)CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL14420
Cc1ccc(Cl)c(Cl)c1NC1=NCCN1,CHEMBL14155
CCN(CC)c1nn2c(-c3ccccc3)nnc2c2ccccc12,CHEMBL278449
